[検索条件]設立年数：2~10・11~30.業態：BtoB.上場種別：未上場.事業内容キーワード：Webメディア運営.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
テテマーチ株式会社,ててまーち,上田大介,https://tetemarche.co.jp/,https://tetemarche.co.jp/contact/,2010401118883,2015年6月,-,未上場,-,-,1,-,-,-,-,SNSを利用したマーケティングの支援などを行う会社,コンサルティング業界の会社,Webマーケティング業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,Webメディア運営・広告制作・マーケティング支援,BtoB,未計算,東京都品川区西五反田３丁目１２－１４東京技販ビル２Ｆ,141-0031,東京都,品川区西五反田３丁目１２－１４東京技販ビル２Ｆ,03-6417-9953,03-6417-9954,-,-
コーディアルコーポレーション株式会社,こーでぃあるこーぽれーしょん,-,http://www.cordially.jp/,http://www.cordially.jp/company/contuct.php,5013301023647,2003年9月,-,未上場,10000000,-,1,-,-,-,-,Webサービス「有料老人ホーム総合ご案内センター」の運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,医療・福祉業界の会社・その他サービス業界の会社,高齢者向け福祉業界の会社・Web制作業界の会社,Webマーケティング支援・Webサイト運営代行・Webメディア運営,BtoC　BtoB,未計算,東京都中央区銀座６丁目６番１号,170-0003,東京都,中央区銀座６丁目６番１号,-,-,info@roujinhoumu.com,-
プラニクス株式会社,ぷらにくす,松長哲聖,https://planix.jp/,https://planix.jp/#Inquire,5011801023828,2010年7月,-,未上場,-,-,1,-,-,-,-,コンテンツライティングをはじめ、検索エンジンの最適化やオウンドメディアの企画などを行う会社,コンサルティング業界の会社,Webマーケティング業界の会社,未分類,未分類,地域情報サイト運営・Webメディア運営・SEO対策,BtoB,未計算,東京都千代田区神田神保町２丁目１２番地,101-0051,東京都,千代田区神田神保町２丁目１２番地,03-3556-9665,03-3556-9666,info@planix.jp,-
株式会社ｔｃｌ,てぃーしーえる,鹿内武蔵,http://www.tc-labo.jp/,http://www.tc-labo.jp/form/,5011301020318,2014年4月,-,未上場,690000,-,1,-,-,-,-,投資や経済に関する書籍やWebメディアの執筆・編集を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,マスコミ業界の会社,書籍出版業界の会社,雑誌編集・Webメディア運営,BtoB,未計算,東京都杉並区高円寺南４丁目３５－８,166-0003,東京都,杉並区高円寺南４丁目３５－８,-,-,-,-
有限会社ノオト,のおと,宮脇淳,https://www.note.fm/,https://www.note.fm/contact/,8010402036162,2004年7月,-,未上場,3000000,-,1,-,-,-,-,顧客PRのためのWebコンテンツ・SNSを運営する会社,その他サービス業界の会社,Web制作業界の会社,未分類,未分類,Webメディア運営,BtoB,未計算,東京都品川区西五反田１丁目１３番７号,141-0031,東京都,品川区西五反田１丁目１３番７号,03-5436-1321,03-5436-1322,info@note.fm,recruit@note.fm
マクロパス株式会社,まくろぱす,及川厚博,https://www.facebook.com/pg/macropus.infos/about/?ref=page_internal,-,6010401112874,2011年,-,未上場,-,-,1,-,-,-,-,IT受託開発やWeb制作を行う会社,IT業界の会社,システム受託開発業界の会社,IT業界の会社・その他サービス業界の会社,Webサービス・アプリ運営業界の会社・Web制作業界の会社,Webメディア運営・医療情報提供,BtoC　BtoB,未計算,東京都港区南青山５丁目１２番５号,107-0062,東京都,港区南青山５丁目１２番５号,-,-,info@macropus.jp,-
株式会社フォスターネット,ふぉすたーねっと,吉田正弘,https://www.foster-net.co.jp/index.html,-,7011101056048,1996年11月,-,未上場,95000000,-,1,-,-,-,-,ITエンジニアと企業のマッチングや、Web情報メディアの運営事業を行う会社,未分類,未分類,人材業界の会社・IT業界の会社,人材紹介業界の会社・Webサービス・アプリ運営業界の会社,求人情報提供・求人サイト運営・マッチングサービス運営・Webメディア運営,BtoB,未計算,東京都新宿区西新宿２丁目７番１号,163-0718,東京都,新宿区西新宿２丁目７番１号,03-4589-0777,03-4589-0770,info.fnet@foster-net.co.jp,-
株式会社キノブックス,きのぶっくす,木下直哉,http://kinobooks.jp/,-,4011101068013,2018年5月,-,未上場,10000000,-,1,-,-,-,-,書籍の編集や制作・出版や文学賞「ショートショート大賞」の運営を行っている会社,マスコミ業界の会社,電子書籍出版業界の会社,IT業界の会社,デジタルコンテンツ業界の会社,Webメディア運営・書籍販売・電子書籍制作,BtoB　BtoC,未計算,東京都新宿区西新宿６丁目５番１号　新宿アイランドタワー3階,160-0023,東京都,新宿区西新宿６丁目５番１号　新宿アイランドタワー3階,03-5908-2279,-,-,-
オリコンＮｅｗＳ株式会社,おりこんにゅーす,高橋茂,https://www.oricon.co.jp/information/company.html,-,6010401104970,2013年4月,-,未上場,20000000,-,1,-,-,-,-,ニュースサイト「ORICON NEWS」に掲載される記事やコンテンツを制作している会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,Webメディア運営,BtoB,未計算,東京都港区六本木６丁目８番１０号,106-0032,東京都,港区六本木６丁目８番１０号,-,-,-,-
株式会社日本新華僑通信社,にほんしんかきょうつうしんしゃ,皆川美希,http://jp.jnocnews.jp/,-,9013301016903,1999年3月,-,未上場,10000000,-,1,-,-,-,-,中国語新聞「日本新華僑報」の発刊や総合ニュースサイト「日本新華僑報網」の運営を行う会社,マスコミ業界の会社,新聞業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,Webメディア運営・新聞発行,BtoC　BtoB,未計算,東京都豊島区西池袋５丁目１７番１２－４Ｆ,171-0021,東京都,豊島区西池袋５丁目１７番１２－４Ｆ,03-3980-6635,03-3980-6631,jnoc@jnocnews.com,-
ＷｈａｔｚＭｏｎｅｙ株式会社,わっつまねー,前田一人,https://whatzmoney.co.jp/,https://whatzmoney.co.jp/contact/,7020001110772,2015年4月,-,未上場,224000000,-,1,-,-,-,-,住宅ローンの比較サービスやWebメディアを運営する会社,IT業界の会社,Webサービス・アプリ運営業界の会社,金融業界の会社,その他金融関連サービス業界の会社,住宅ローン相談・Webメディア運営,BtoB　BtoC,未計算,東京都目黒区中目黒１丁目３番３号,153-0061,東京都,目黒区中目黒１丁目３番３号,03-6712-2791,03-6712-2794,info@whatzmoney.com,-
株式会社ぐるなび総研,ぐるなびそうけん,滝久雄,https://gri.gnavi.co.jp/,https://ssl.gnavi.co.jp/company/contact/?page=gri,3010001135618,2010年10月,-,未上場,5000000,-,1,-,-,-,-,日本の食文化を紹介するメディア「今年の一皿」を運営している企業,その他サービス業界の会社,調査・検査・研究業界の会社,未分類,未分類,Webメディア運営,BtoB,未計算,東京都千代田区有楽町１丁目２番２号,100-0006,東京都,千代田区有楽町１丁目２番２号,-,-,-,-
株式会社ＲｅｖＣｏｍｍ,れぶこむ,會田武史,https://www.revcomm.co.jp/,https://www.revcomm.co.jp/contact/,1011001117351,2017年7月,-,未上場,171000000,-,2,-,-,-,-,AI搭載型クラウドIP電話「MiiTel」の開発ならびに卸売を行う会社,IT業界の会社,システム開発業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,Webメディア運営・音声認識ソフト開発,BtoB,未計算,東京都渋谷区渋谷２丁目６番１１号,150-0002,東京都,渋谷区渋谷２丁目６番１１号,03-4405-4621,-,info@revcomm.co.jp,-
株式会社Ｗｅｄｉａ,うぇでぃあ,今井信,https://wedia.co.jp/,https://wedia.co.jp/,4011401019252,2016年2月,-,未上場,-,-,1,-,-,-,-,SEOコンサルティングや音楽記事サイト「OTOKAKE」などのWebサイトの運営を行う会社,コンサルティング業界の会社,Webマーケティング業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,Webマーケティング支援・Webメディア運営・Webサイト運営代行・Webコンサルティング,BtoB,未計算,東京都千代田区神田駿河台２丁目１－１９アルベルゴ御茶ノ水１００５号室,101-0062,東京都,千代田区神田駿河台２丁目１－１９アルベルゴ御茶ノ水１００５号室,-,-,-,-
ＳＧ　ＥＮＴＥＲＴＡＩＮＭＥＮＴ株式会社,えすじーえんたーていんめんと,上野翔太,https://www.liverrights.com/,https://www.liverrights.com/contact/business/,2010901041511,2018年2月,-,未上場,-,-,1,-,-,-,-,ライブ配信のコンテンツサポートを行う会社,IT業界の会社,デジタルコンテンツ業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,Webマーケティング支援・Webメディア運営・プロモーション企画,BtoB　BtoC,未計算,東京都世田谷区三宿１丁目１０番１５号プラチナフォルム三軒茶屋１０２,154-0005,東京都,世田谷区三宿１丁目１０番１５号プラチナフォルム三軒茶屋１０２,-,-,info@liverrights.com,-
株式会社キャンビーザライト,きゃんびーざらいと,高山曜一,https://canbethelight.com/,https://canbethelight.com/contact.html,9011001066087,2010年7月,-,未上場,4500000,-,1,-,-,-,-,音楽系動画マッチングアプリ「ENJA」の提供などを行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,その他サービス業界の会社,Web制作業界の会社,マッチングサービス運営・Webメディア運営,BtoB　BtoC,未計算,東京都渋谷区元代々木町２５番８号,151-0062,東京都,渋谷区元代々木町２５番８号,03-6804-7768,-,-,-
コロンブス・メディア株式会社,ころんぶす・めでぃあ,王宇龍,http://www.xinqingnian.co.jp/index.html,-,1010001160007,2014年4月,-,未上場,7000000,-,1,-,-,-,-,「Weibo」の代理運用や「東京新青年」の運用を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,エンタメ業界の会社,イベント業界の会社,映像制作・広告制作・イベント運営・イベント企画・Webメディア運営・インバウンド事業,BtoB,未計算,東京都港区西新橋１丁目２０番１０号サンライズ山西ビル３Ｆ－Ｂ,105-0003,東京都,港区西新橋１丁目２０番１０号サンライズ山西ビル３Ｆ－Ｂ,03-6257-1896,03-3595-1232,-,-
株式会社梵天,ぼんてん,村上裕一,http://bon-ten.co.jp/,-,7010001151917,2013年2月,-,未上場,9000000,-,1,-,-,-,-,WEBを用いた様々なメディア活動をしている会社,IT業界の会社,デジタルコンテンツ業界の会社,その他サービス業界の会社,Web制作業界の会社,Webマーケティング支援・イベント企画・Webメディア運営,BtoB,未計算,東京都豊島区高田１丁目３６番２７号,171-0033,東京都,豊島区高田１丁目３６番２７号,03-5391-2728,-,-,-
ファインディ株式会社,ふぁいんでぃ,山田裕一郎,https://findy.co.jp/,https://form.run/@findy-corporate-site,8011001098775,2016年7月,-,未上場,236920000,-,-,-,-,1,-,エンジニア専門の転職支援サービスを手掛ける会社,人材業界の会社,人材紹介業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,求人情報提供・Webメディア運営・採用支援・転職支援・企業間ビジネスマッチング,BtoC　BtoB,未計算,東京都品川区東五反田５丁目２３番７号五反田不二越ビル,141-0022,東京都,品川区東五反田５丁目２３番７号五反田不二越ビル,-,-,-,-
