[検索条件]従業員数：10~20・20~50・50~300.設立年数：11~30.業態：BtoB・BtoC.業界：IT業界の会社・Webサービス・アプリ運営業界の会社.小売業界の会社・自社型eコマース業界の会社.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
アイティメディア株式会社,あいてぃめでぃあ,大槻利樹,http://corp.itmedia.co.jp/,http://corp.itmedia.co.jp/corp/inquiry/,1010001092299,1999年12月,"佐藤広一[取締役(監査等委員)],  佐川明生[取締役(監査等委員)],  斉藤太嘉志[取締役(監査等委員)],  下山達也[取締役(監査等委員)],  神嵜眞澄[取締役(監査等委員)],  土橋康成[取締役],  加賀谷昭大[取締役/常務執行役員管理本部長],  小林教至[取締役/専務執行役員リードジェン事業本部長],  大槻利樹[代表取締役社長/社長兼CEO], ",東証１部,1709000000,4558154000,1,218,-,-,3月,ITや産業などに関する情報を提供するメディアを運営する会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,Webメディア運営,BtoB　BtoC,未計算,東京都千代田区紀尾井町３番１２号,102-0094,東京都,千代田区紀尾井町３番１２号,03-6893-2180,-,-,-
株式会社バスクリン,ばすくりん,古賀和則,https://www.bathclin.co.jp/,https://member.bathclin.co.jp/enquete/form/contact,4010401079934,2008年7月,-,未上場,300000000,13926000000,6,218,1,-,12月,入浴剤「バスクリン」をはじめ様々な入浴剤などを製造・販売する会社,アパレル・美容業界の会社,化粧品製造業界の会社,小売業界の会社,自社型eコマース業界の会社,化粧品販売・シャンプー販売・入浴剤販売・シャンプー製造・入浴剤製造,BtoC,未計算,東京都千代田区九段北４丁目１番７号九段センタービル8階,102-0073,東京都,千代田区九段北４丁目１番７号九段センタービル8階,03-3511-5811,03-3511-5820,magazine_bathclin@bathclin.co.jp,-
株式会社ｉ．ＪＴＢ,あいどっとじぇいてぃーびー,鈴木雅己,https://www.jtbcorp.jp/jp/jtb_group/ijtb/,-,5010701015282,2006年4月,-,未上場,850000000,202700000000,1,218,-,-,3月,「JTBグループ」の旅行商品のWeb販売事業などを行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,旅行ツアー企画・販売・プロモーション企画・Webシステム開発,BtoB　BtoC,未計算,東京都品川区東品川２丁目３番１１号,140-0002,東京都,品川区東品川２丁目３番１１号,-,-,-,-
株式会社プロトメディカルケア,ぷろとめでぃかるけあ,藤澤直樹,https://www.proto-mc.co.jp/,https://www.proto-mc.co.jp/contact/,7010001091023,2004年12月,-,未上場,498000000,-,6,217,-,-,-,主に医療・介護福祉に関わる人材派遣を行う会社,人材業界の会社,医療・福祉人材派遣業界の会社,人材業界の会社・医療・福祉業界の会社・IT業界の会社,人材紹介業界の会社・介護用品・家庭用医療機器業界の会社・Webサービス・アプリ運営業界の会社,介護士派遣・医療人材紹介・求人情報提供・福祉用具レンタル・リース・介護人材紹介・介護人材派遣・看護師派遣・介護用品レンタル・リース・福祉人材紹介・介護士紹介・看護師紹介・医療人材派遣・福祉人材派遣,BtoC,未計算,東京都千代田区神田神保町２丁目４番,101-0051,東京都,千代田区神田神保町２丁目４番,03-3222-1800,03-3222-1940,-,saiyou2@proto-mc.co.jp
株式会社ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,ゆうせんねくすとほーるでぃんぐす,宇野康秀,https://usen-next.co.jp/,https://usen-next.co.jp/contact/,3011001067132,2009年2月,"宇野康秀[代表取締役社長/モバイル事業本部長],  島田亨[取締役副社長],  二宮康真[取締役/事業戦略企画室長],  堤天心[取締役/NEXT事業本部長],  堀内雅生[取締役/総合企画室長],  夏野剛[取締役],  嶽崎洋一[常勤監査役],  須原伸太郎[監査役],  大井法子[監査役], ",東証１部,94900000,4414000000,4,216,-,-,-,デジタルコンテンツの有料配信サービスなどを手がける会社,IT業界の会社,Webサービス・アプリ運営業界の会社,通信業界の会社,通信回線業界の会社・携帯・通信回線販売代理店業界の会社,業務システム運用支援・音楽配信サービス運営・漫画配信サービス運営・動画配信サービス運営・インターネット回線販売,BtoC,未計算,東京都品川区上大崎３丁目１番１号,141-0021,東京都,品川区上大崎３丁目１番１号,03-6823-7007,-,-,saiyo-ung@usen-next.jp
株式会社エアーエンターテイメント,えあーえんたーていめんと,岩田卓郎,http://www.air.st/,-,6010401036438,1998年10月,-,未上場,80000000,-,1,214,-,32,-,ヘアサロン「air」を運営する会社,アパレル・美容業界の会社,美容サロン業界の会社,小売業界の会社・アパレル・美容業界の会社,自社型eコマース業界の会社・エステサロン業界の会社・化粧品販売業界の会社,美容室・ヘアサロン運営・写真撮影・シャンプー販売,BtoB,未計算,東京都港区麻布十番３丁目１１番１１号,106-0045,東京都,港区麻布十番３丁目１１番１１号,03-6427-3771,03-6427-3772,information@air.st,-
エキサイト株式会社,えきさいと,西條晋一,http://corp.excite.co.jp/,http://corp.excite.co.jp/inquiry/,7010401089880,1997年8月,"吉村徳一郎[監査役],  行方國雄[監査役],  小澤好正[常勤監査役],  竹林昇[取締役],  野田俊介[取締役],  岩﨑達士[取締役/CFO経営管理室長],  今川聖[代表取締役社長], ",未上場,100000000,6303000000,2,211,-,-,3月,インターネットポータルサイト「exciteニュース」などの運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,通信業界の会社,携帯・通信回線販売代理店業界の会社,-,BtoB,未計算,東京都港区南麻布３丁目２０番１号,106-0047,東京都,港区南麻布３丁目２０番１号,-,-,-,saiyo@excite.jp
株式会社フォアキャスト・コミュニケーションズ,ふぉあきゃすと・こみゅにけーしょんず,勝見明久,http://www.4cast.co.jp/,-,2010001067829,2000年3月,-,未上場,439450000,4141514000,1,211,-,-,3月,日本テレビのパートナー企業として各種コンテンツの配信などを行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,広告業界の会社・その他サービス業界の会社,インターネット広告代理店業界の会社・デザイン業界の会社,広告配信サービス運営・広告制作,BtoC　BtoB,未計算,東京都港区東新橋１丁目１番２１号,105-0021,東京都,港区東新橋１丁目１番２１号,03-6215-6321,03-6215-6350,info@4cast.co.jp,info-shinsotsu@4cast.co.jp
株式会社ジェイテックアドバンストテクノロジ,じぇいてっくあどばんすとてくのろじ,佐野清一郎,https://jtec-at.co.jp/index.html,https://jtec-at.co.jp/contact.php,5010001113126,2007年10月,-,未上場,50000000,-,8,210,-,-,-,業務系システムやWebシステム、機械設計を行う会社,IT業界の会社,システム開発業界の会社,IT業界の会社・人材業界の会社・ゲーム業界の会社,Webサービス・アプリ運営業界の会社・人材紹介業界の会社・製造業・技術系人材派遣業界の会社・ソーシャルゲーム業界の会社,給与管理システム開発・ネットワーク構築・損害保険システム開発・在庫管理システム開発・ECサイト構築・Webシステム開発・会計システム開発・金融機関向けシステム開発・エンジニア派遣,BtoB,未計算,東京都中央区京橋１丁目１０番７号ＫＰＰ八重洲ビル,104-0031,東京都,中央区京橋１丁目１０番７号ＫＰＰ八重洲ビル,03-3538-6621,03-3538-6622,-,info-web@jtec-at.co.jp
株式会社エージェントゲート,えーじぇんとげーと,緑川大介,https://www.agentgate.jp/,https://www.agentgate.jp/contact.html,3010001135989,2007年7月,-,未上場,20000000,-,1,200,-,-,-,Webサービスやシステム開発等を行っている会社,IT業界の会社,システム受託開発業界の会社,人材業界の会社・IT業界の会社,人材紹介業界の会社・その他業務請負業界の会社・Webサービス・アプリ運営業界の会社,Webシステム開発・グラフィックデザイン,BtoB,未計算,東京都千代田区神田神保町２丁目４０番５号,101-0051,東京都,千代田区神田神保町２丁目４０番５号,03-4500-9361,03-4500-9368,-,-
株式会社ＮＥＯ－ＳＴＡＮＤＡＲＤ,ねお-すたんだーど,清水大樹,http://neo-standard.com/,http://neo-standard.com/mailform/,7010602033407,2004年1月,-,未上場,5000000,4000000000,3,200,-,63,4月,ブランド品等の買取や販売を行うリサイクル店を運営する会社,小売業界の会社,古本・リサイクルショップ業界の会社,小売業界の会社,自社型eコマース業界の会社・モール型eコマース業界の会社,切手買取・時計販売・貴金属販売・ブランド品買取・金券・ギフトカード・チケット買取・ジュエリー買取・中古ブランド品販売・リサイクル用品販売・時計電池交換・金券・ギフト券（商品券・旅行券・図書カード等）販売・貴金属買取・時計修理,BtoC,未計算,東京都墨田区押上３丁目２５番１７号,131-0045,東京都,墨田区押上３丁目２５番１７号,03-5631-5505,03-5631-5504,-,-
株式会社スカイウイル,すかいうぃる,長谷川恵三,https://www.skywill.jp/,https://www.skywill.jp/contact/,2011001039495,2002年11月,-,未上場,10000000,-,1,200,-,-,-,アプリケーション開発やITコンサルティングなどを手掛ける会社,IT業界の会社,ITインフラ業界の会社,コンサルティング業界の会社・IT業界の会社,ITコンサルティング業界の会社 ・Webサービス・アプリ運営業界の会社,ネットワーク構築・医療用システム開発,BtoB,未計算,東京都港区三田３丁目１３番１６号,108-0073,東京都,港区三田３丁目１３番１６号,03-5449-6090,03-3455-1201,contact@skywill.jp,saiyo@skywill.jp
シュッピン株式会社,しゅっぴん,小野尚彦,http://www.syuppin.co.jp,https://www.syuppin.co.jp/contact/,9011101039728,2005年8月,-,東証１部,513683080,34608865000,2,200,-,-,3月,カメラ・時計・筆記具・自転車専門店を運営し、中古品買取と販売、新品の販売を行う会社,小売業界の会社,古本・リサイクルショップ業界の会社,小売業界の会社・生活用品業界の会社・自動車・乗り物業界の会社・アパレル・美容業界の会社,その他小売業界の会社・文房具業界の会社・二輪車(自転車・バイク)業界の会社・自社型eコマース業界の会社・時計業界の会社,文房具販売・万年筆販売・カメラ買取・タイヤ販売・レンズ販売・自転車部品販売・時計販売・通信販売・腕時計販売・自転車販売・カメラ販売,BtoC,未計算,東京都新宿区西新宿１丁目１４番１１号,160-0023,東京都,新宿区西新宿１丁目１４番１１号,03-3342-0088,03-3342-2665,info@syuppin.com,saiyo@syuppin.com
株式会社ＴＯＫＹＯ　ＢＡＳＥ,とーきょーべーす,谷正人,http://www.tokyobase.co.jp/,http://www.tokyobase.co.jp/#/,9011001058992,2008年12月,"谷正人[代表取締役CEO],  中水英紀[取締役CFO/管理部長],  中垣徹二郎[取締役],  髙嶋耕太郎[取締役/事業部長],  佐々木陽三朗[常勤監査役],  小島圭介[監査役],  徐進[監査役], ",東証１部,404000000,13953648000,1,196,-,-,2月,セレクトショップ「STUDIOUS」などの運営および衣料品の販売を行う会社,アパレル・美容業界の会社,メンズアパレルメーカー業界の会社,アパレル・美容業界の会社・小売業界の会社・生活用品業界の会社,レディースアパレルメーカー業界の会社・自社型eコマース業界の会社・日用品・雑貨販売業界の会社・モール型eコマース業界の会社,ファッション雑貨販売・ファッション通販サイト運営,BtoC,未計算,東京都渋谷区渋谷１丁目２番５号,150-0002,東京都,渋谷区渋谷１丁目２番５号,03-6712-6842,03-6712-6843,-,-
株式会社ＡＮＡＰ,あなっぷ,家髙利康,https://www.anap.co.jp/,https://www.anap.co.jp/contact/,4011001003243,1992年9月,"中島篤三[取締役会長],  家髙利康[代表取締役社長],  竹内博[専務取締役],  松山麻佐美[取締役],  西堀敬[取締役],  小山武久[常勤監査役],  水分博之[監査役],  今長雅毅[監査役], ",JASDAQ,393180000,6626863000,1,195,-,28,8月,アパレルブランド「ANAP」を展開し、レディース衣料の販売を行う会社,アパレル・美容業界の会社,レディースアパレルショップ業界の会社,小売業界の会社・生活用品業界の会社,自社型eコマース業界の会社・日用品・雑貨販売業界の会社・キッズアパレルショップ業界の会社,財布販売・かばん・バッグ卸売・帽子卸売・シャツ販売・水着販売・帽子販売・かばん・バッグ販売・アパレル製品輸入・シャツ卸売・アパレル製品企画・開発・アパレルOEM・カラーコンタクトレンズ販売・子供服製造,BtoC　BtoB,未計算,東京都港区南青山4丁目20番19号,107-0062,東京都,港区南青山4丁目20番19号,03-5772-2717,-,-,-
