[検索条件]従業員数：~5・5~10・10~20・20~50・50~300.連絡先の有無：お問い合わせページあり.業界：小売業界の会社・モール型eコマース業界の会社・自社型eコマース業界の会社.地域：東京都.愛知県.大阪府
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
ハーゲンダッツジャパン株式会社,はーげんだっつじゃぱん,平井弓子,http://www.haagen-dazs.co.jp/,https://www.haagen-dazs.co.jp/contact_qa/inquiry/other_entry.php,1010401023721,1984年8月,-,未上場,460000000,50100000000,7,251,2,1,-,「ハーゲンダッツ」ブランドのアイスクリームの製造や輸入および販売を行う会社,食品業界の会社,その他菓子業界の会社,小売業界の会社,モール型eコマース業界の会社,冷菓（アイスクリーム・シャーベット等）製造・冷菓（アイスクリーム・シャーベット等）販売・冷菓（アイスクリーム・シャーベット等）卸売・アイスクリーム店運営,BtoB　BtoC,未計算,東京都目黒区上目黒２丁目１番１号,107-0051,東京都,目黒区上目黒２丁目１番１号,03-5722-5900,-,-,-
株式会社トーヨーキッチンスタイル,とーよーきっちんすたいる,清本英嗣,https://www.toyokitchen.co.jp/ja/,https://f.msgs.jp/webapp/form/17682_ceab_1/index.do,8180001057766,1945年3月,-,未上場,31860000,3700000000,3,250,2,20,3月,システムキッチンなどの製造や販売、輸出入などを行う会社,建設・工事業界の会社,住宅・事業所向け設備業界の会社,小売業界の会社,自社型eコマース業界の会社・家具販売業界の会社,コンロ販売・ユニットバス販売・ソファ販売・厨房機器製造・システムキッチン販売・コンロ製造・システムキッチン製造・インテリア製品販売・厨房機器販売・洗面台販売・洗面台製造・テーブル製造,BtoB　BtoC,未計算,愛知県名古屋市名東区一社２丁目２１番地,465-0093,愛知県,名古屋市名東区一社２丁目２１番地,052-709-0180,052-709-0188,info@toyo1.toyokitchen.co.jp,ak-iwahori@toyo1.toyokitchen.co.jp
日本リージャスホールディングス株式会社,にほんりーじゃすほーるでぃんぐす,西岡真吾,https://www.regus-office.jp/,https://www.regus-office.jp/enquiry/,1011101064634,1998年9月,-,未上場,-,-,1,250,-,-,-,日本国内で100拠点を越えるレンタルオフィスを展開する会社,不動産業界の会社,事業用物件・テナントビル賃貸業界の会社,小売業界の会社,自社型eコマース業界の会社,レンタルオフィス・コワーキングスペース運営,BtoB,未計算,東京都新宿区西新宿３丁目７番１号新宿パークタワー３０階,160-0023,東京都,新宿区西新宿３丁目７番１号新宿パークタワー３０階,0120-965-412,-,-,-
シーザースキッチン株式会社,しーざーすきっちん,クリス・ザラドカウィッツ,https://www.cezarskitchen.com/ja/,https://www.cezarskitchen.com/ja/%E3%81%8A%E5%95%8F%E5%90%88%E3%81%9B/general-information/,8180001089909,2004年,-,未上場,9000000,-,2,250,-,2,-,法人向けにケータリングサービスなどを提供している会社,外食業界の会社,中食（デリバリー）業界の会社,外食業界の会社・小売業界の会社・コンサルティング業界の会社,居酒屋・バー業界の会社・自社型eコマース業界の会社・その他コンサルティング業界の会社,店舗プロデュース・キッチン用品販売・店舗設計・ケータリングサービス提供・宿泊施設建設・店舗デザイン・バー・パブ運営・厨房設備工事,BtoC　BtoB,未計算,愛知県名古屋市中区錦１丁目１８番２４号,460-0003,愛知県,名古屋市中区錦１丁目１８番２４号,052-229-8571,052-229-8590,info@cezarskitchen.com,career@cezarskitchen.com
株式会社モーダ・クレア,もーだ・くれあ,荻津恭一,http://www.modaclea.co.jp/,http://www.modaclea.co.jp/mail/contact.html,1010501021996,1987年7月,-,未上場,90000000,8350000000,4,250,-,-,2月,日本のデザイナーなどのシューズの企画から販売までを手掛ける会社,商社業界の会社,繊維・アパレル専門商社業界の会社,小売業界の会社,モール型eコマース業界の会社,靴製造・靴販売・靴卸売,BtoC　BtoB,未計算,東京都台東区浅草６丁目３５番６号,111-0032,東京都,台東区浅草６丁目３５番６号,03-3875-1222,03-3874-0556,-,-
ハリウッド株式会社,はりうっど,牛山大輔,https://hollywood-jp.com/,https://hollywood-jp.com/contact/business,7010401024458,1925年10月,-,未上場,325000000,-,13,250,1,-,-,「natural Ex」等のスキンケア化粧品の製造や販売等を行う会社,アパレル・美容業界の会社,スキンケア製品製造業界の会社,食品業界の会社・小売業界の会社,健康食品業界の会社・自社型eコマース業界の会社・化粧品販売業界の会社,健康食品卸売・健康食品製造・スキンケア用品販売・スキンケア用品開発・健康食品販売・スキンケア用品卸売・健康食品開発,BtoB　BtoC,未計算,東京都港区六本木６丁目４番１号 ハリウッドビューティプラザ,106-0032,東京都,港区六本木６丁目４番１号 ハリウッドビューティプラザ,03-3403-5211,0120-003-898,info@hollywood-jp-online.com,hw-saiyo@hollywood-jp.com
タマノイ酢株式会社,たまのいす,播野勤,http://www.tamanoi.co.jp/,http://www.tamanoi.co.jp/company/contact/,4120101004644,1907年6月,-,未上場,200000000,-,10,250,1,-,-,醸造酢や粉末酢のほか、各種調味料の製造および健康飲料等を製造・販売している会社,食品業界の会社,調味料製造業界の会社,小売業界の会社,自社型eコマース業界の会社,調味料販売・健康食品製造・健康食品販売,BtoB　BtoC,未計算,大阪府堺市堺区車之町西１丁１番３２号,590-0940,大阪府,堺市堺区車之町西１丁１番３２号,072-238-1021,072-238-1066,-,-
ボードライダーズジャパン株式会社,ぼーどらいだーずじゃぱん,サミー・ユー,https://www.quiksilver.co.jp/,https://www.quiksilver.co.jp/contacts,9011001064149,1984年3月,-,未上場,30000000,-,1,250,-,-,-,サーフグッズやスノーボードウエアおよび、アクセサリーなどの製造および販売を行う会社,生活用品業界の会社,スポーツ用品製造業界の会社,小売業界の会社,自社型eコマース業界の会社,スポーツ用品販売・アクセサリー製造・アクセサリー販売,BtoC,未計算,東京都渋谷区神宮前６丁目２７番８号京セラ原宿ビル,150-0001,東京都,渋谷区神宮前６丁目２７番８号京セラ原宿ビル,0120-32-9190,-,-,-
株式会社清和ビジネス,せいわびじねす,勝本浩史,https://www.seiwab.co.jp/,https://www.seiwab.co.jp/inquiry/,8010001020600,1962年4月,-,未上場,100000000,33700000000,5,250,-,-,7月,オフィスや職場などのワークプレイス改善により経営向上を図る会社,コンサルティング業界の会社,土木・建築コンサルティング業界の会社,小売業界の会社・生活用品業界の会社・建設・工事業界の会社,モール型eコマース業界の会社・オフィス用品・オフィス家具業界の会社・住宅・事業所向け設備業界の会社,内装工事・オフィス家具卸売・オフィスデザイン・オフィス設計・ネットワーク構築,BtoB,未計算,東京都中央区日本橋室町４丁目３番１８号,103-0022,東京都,中央区日本橋室町４丁目３番１８号,03-3272-6561,03-3272-6636,info@seiwab.co.jp,recruit@seiwab.co.jp
株式会社カドリールインターナショナル,かどりーるいんたーなしょなる,井上誠治,http://www.quadrille-i.co.jp/,https://www.quadrille-i.co.jp/contact.html,3013201001564,1979年12月,-,未上場,50000000,3600000000,1,249,1,-,3月,インナーウェアを中心としたアパレル製品の企画や製造、販売を行う会社,アパレル・美容業界の会社,レディースアパレルメーカー業界の会社,アパレル・美容業界の会社・小売業界の会社,下着・靴下製造業界の会社・自社型eコマース業界の会社,下着製造・下着販売・インナー製造・インナー販売,BtoC,未計算,東京都目黒区上目黒１丁目１０番２号,153-0051,東京都,目黒区上目黒１丁目１０番２号,03-3461-7741,03-3496-0596,-,-
株式会社ナチュラルハウス,なちゅらるはうす,白川洋平,http://www.naturalhouse.co.jp/,http://www.naturalhouse.co.jp/contact/,7010401021273,1982年7月,-,未上場,50000000,3600000000,1,249,-,31,3月,食品や化粧品などのオーガニック商品の販売を手掛ける会社,小売業界の会社,食品店業界の会社,小売業界の会社,化粧品販売業界の会社・自社型eコマース業界の会社,惣菜販売・青果販売・イベント運営・野菜販売・米販売・インスタント・レトルト食品販売・スキンケア用品販売・ジャム販売・菓子販売・飲料販売・オーガニック化粧品販売・健康食品販売・体験教室運営・パン販売・果物販売・茶葉販売,BtoC,未計算,東京都港区北青山３丁目６番１８号,107-0061,東京都,港区北青山３丁目６番１８号,03-5469-1411,-,-,-
株式会社イデアインターナショナル,いであいんたーなしょなる,森正人,http://idea-in.com/,https://idea-in.com/?pg=inquiry_reg&wm=IR,7010401037344,1995年11月,-,JASDAQ,1509755697,10062000000,1,246,1,45,6月,インテリア雑貨やトラベルグッズ、オーガニック化粧品の企画および販売を手掛ける会社,生活用品業界の会社,日用品・雑貨販売業界の会社,小売業界の会社,モール型eコマース業界の会社・自社型eコマース業界の会社・化粧品販売業界の会社,スキンケア用品販売・オーガニック化粧品販売・輸入雑貨卸売・化粧品販売・オフィス用品・事務用品販売・雑貨デザイン・キッチン用品卸売・加湿器販売・雑貨卸売・キッチン用品製造・かばん・バッグ卸売・スピーカー販売・エプロン卸売・雑貨輸入・食器販売・キッチン用品販売・生活雑貨販売・加湿器卸売・ファッション雑貨卸売・スマホ周辺機器・スマホアクセサリー販売・雑貨企画・雑貨店運営・エプロン販売・インテリア製品販売・スピーカー卸売・かばん・バッグ販売・ファッション雑貨販売・インテリア雑貨卸売・オフィス用品・事務用品卸売・インテリア製品卸売・インテリア雑貨販売・食器卸売・スマホ周辺機器・スマホアクセサリー卸売・生活雑貨卸売,BtoB　BtoC,未計算,東京都港区芝５丁目１３番１８号いちご三田ビル３階,108-0014,東京都,港区芝５丁目１３番１８号いちご三田ビル３階,03-5446-9505,-,-,-
株式会社栃木屋,とちぎや,栃木一夫,https://tochigiya.jp/,https://tochigiya.jp/inquiry/catalogue/index.php,3010001024878,1949年4月,-,未上場,50000000,6400000000,12,240,-,-,-,機構部品の製造・販売を行う会社,機械業界の会社,その他機械製造業界の会社,小売業界の会社,自社型eコマース業界の会社,パッキン製造・キャスター販売・パッキン販売・蝶番販売・蝶番製造・キャスター製造,BtoB,未計算,東京都千代田区内神田２丁目１１番１号,101-0047,東京都,千代田区内神田２丁目１１番１号,03-3254-2041,03-3251-1435,eigyo@tochigiya.co.jp,saiyo@tochigiya.co.jp
伊藤景パツク産業株式会社,いとうけいぱっくさんぎょう,伊藤景一郎,http://www.itokei.com/,http://www.itokei.com/inquiry/,9010001010773,1948年,-,未上場,240000000,16700000000,6,240,4,2,12月,パンや菓子などのパッケージ製造および卸売を行う会社,製造業界の会社,プラスチック包装資材製造業界の会社,外食業界の会社・製造業界の会社・小売業界の会社,カフェ・喫茶店業界の会社・紙類包装資材製造業界の会社・自社型eコマース業界の会社,食品包装資材販売・パッケージ企画・食品包装資材製造・食品包装資材卸売・ドーナツ店運営・アイスクリーム店運営,BtoC　BtoB,未計算,東京都台東区松が谷1丁目7番１号,111-0036,東京都,台東区松が谷1丁目7番１号,03-3844-2140,03-5827-7181,shopmaster@itokei.jp,jinji@itokei.co.jp
株式会社楽電,らくでん,永富聡,http://www.raku-den.net,http://www.raku-den.net/page-30.html,1013301025993,2008年6月,-,未上場,20000000,-,1,238,1,-,-,オンラインショップ「ラクデン」にて家電製品などの卸売を行う会社,電気製品業界の会社,その他電気製品製造業界の会社,小売業界の会社,モール型eコマース業界の会社・自社型eコマース業界の会社,カー用品・カーアクセサリー卸売・パソコン卸売・冷蔵庫卸売・照明機器卸売・カメラ卸売・家電卸売,BtoB　BtoC,未計算,東京都豊島区東池袋３丁目１３番７号,170-0013,東京都,豊島区東池袋３丁目１３番７号,03-3988-6789,03-3988-6868,ec-staff@raku-den.net,-
