[検索条件]売上高：300000000~1000000000・1000000000~5000000000・5000000000~30000000000.従業員数：50~300.設立年数：31~50・51~100・101~.業態：BtoB.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
株式会社フロム・ソフトウェア,ふろむ・そふとうぇあ,宮崎英高,http://www.fromsoftware.jp/pc/index.html,https://www2.fromsoftware.jp/p/main/inquiry/Corporation/,1011001020415,1986年11月,-,未上場,268500000,6500000000,2,288,-,-,3月,ゲームソフトやインターネットコンテンツの企画および開発、販売を行う会社,ゲーム業界の会社,ゲームソフト開発業界の会社,未分類,未分類,家庭用ゲームソフト開発,BtoC　BtoB,未計算,東京都渋谷区笹塚２丁目２６番２号,151-0073,東京都,渋谷区笹塚２丁目２６番２号,-,-,-,recruit@fromsoftware.co.jp
住べシート防水株式会社,すみべしーとぼうすい,須藤幸男,http://www.sunloid-dn.jp/index.html,-,3010701022000,1974年2月,-,未上場,300000000,14300000000,11,288,2,-,3月,防水シートの製造と販売および開発や設計、施工などを行う会社,化学業界の会社,樹脂製品(プラスチック製品など)製造業界の会社,未分類,未分類,断熱工事・防水材製造・防水工事・防水材販売・水道施設工事・防水加工・防水材卸売,BtoB,未計算,東京都品川区東品川２丁目５番８号,140-0002,東京都,品川区東品川２丁目５番８号,03-5462-8950,03-5462-8951,-,sbws-bosyu@sumibe.co.jp
株式会社マイテック,まいてっく,村上典江,https://www.my-tech.co.jp/index.html,https://www.my-tech.co.jp/contact/index.html,1012401001590,1987年10月,-,未上場,90000000,15033000000,2,288,-,53,-,携帯電話ショップの運営を行う会社,通信業界の会社,携帯・通信回線販売代理店業界の会社,未分類,未分類,-,BtoC　BtoB,未計算,東京都府中市宮町１丁目４０番地,183-0023,東京都,府中市宮町１丁目４０番地,042-368-4000,042-368-4300,-,-
株式会社タクト・マシン・サービス,たくと・ましん・さーびす,田中健太郎,https://www.tkt.co.jp/,http://www.tkt.co.jp/mail,9010001076567,1971年3月,-,未上場,43000000,3997000000,61,288,-,-,3月,コンピュータやネットワーク機器などの販売及びメンテナンスを行う会社,コンサルティング業界の会社,ITコンサルティング業界の会社 ,通信機器業界の会社,パソコン・スマホ周辺機器製造業界の会社,システム導入支援・ネットワーク構築・通信機器販売・パソコン周辺機器販売,BtoB,未計算,東京都港区芝大門２丁目９番１６号,105-0012,東京都,港区芝大門２丁目９番１６号,03-6721-5030,03-6721-5029,-,-
株式会社ソフトビジョン,そふとびじょん,細見光,https://www.svc.co.jp/index.html,https://www.svc.co.jp/contact/index.html,4011101045978,1987年12月,-,未上場,50000000,3170000000,3,288,-,-,3月,Webシステムやシステム基盤ソリューション提供業務を行う会社,IT業界の会社,システム開発業界の会社,未分類,未分類,測定システム開発・クラウド開発・システム導入支援・Webシステム開発・統合基幹業務システム開発・公共機関向けシステム開発・会計システム開発・ネットワーク構築・給与管理システム開発,BtoB,未計算,東京都港区赤坂４丁目１番３３号赤坂中西ビル７階,107-0052,東京都,港区赤坂４丁目１番３３号赤坂中西ビル７階,03-5545-7020,03-5545-7021,svc_info@svc.co.jp,-
株式会社ホロニック,ほろにっく,松尾秀樹,http://holonic.jp/index.html,-,2010001141237,1984年9月,-,未上場,80000000,543890000,3,287,-,-,3月,企業から業務を受託し、事務処理や各種代行業務を行う会社,人材業界の会社,事務処理代行業界の会社,エンタメ業界の会社,イベント業界の会社,旅行代理店運営・イベント企画・イベント運営,BtoB,未計算,東京都新宿区新宿１丁目３６番１４号,160-0022,東京都,新宿区新宿１丁目３６番１４号,03-5361-8741,03-5361-8744,-,-
株式会社雄電社,ゆうでんしゃ,小島兼隆,http://www.yudensha.jp/,https://www.yudensha.jp/inquiry_detail/id=1,4010701009970,1942年10月,-,未上場,693000000,14777000000,7,287,-,-,-,電気工事を主軸とする、総合設備工事の独立系エンジニアリング会社,建設・工事業界の会社,産業用電気設備工事業界の会社,建設・工事業界の会社,空調設備工事業界の会社,給排水設備工事,BtoB,未計算,東京都品川区旗の台２丁目８番２１号,142-0064,東京都,品川区旗の台２丁目８番２１号,03-3786-1161,03-3786-1436,-,-
株式会社赤阪鉄工所,あかさかてっこうしょ,杉本昭,http://www.akasaka-diesel.jp/,http://www.akasaka-diesel.jp/enquiry/form/,3010001008658,1934年,-,東証２部,1510000000,9406000000,4,287,2,-,3月,４ストロークエンジンなどの船舶内燃機関や専業機械の製造・販売を行う会社,機械業界の会社,動力装置製造業界の会社,機械関連サービス業界の会社・機械業界の会社,機械修理業界の会社・工作機械製造業界の会社・建設機械製造業界の会社・その他機械関連サービス業界の会社,鋳造品卸売・機械器具設置工事（機械据付）・工作機械卸売・エンジン部品製造・船舶エンジン卸売・建設機械卸売・金属加工機卸売・船舶エンジン製造・エンジン部品卸売・モーター製造・金属加工機製造,BtoB,未計算,東京都千代田区有楽町１丁目７番１号,100-0006,東京都,千代田区有楽町１丁目７番１号,03-6860-9081,03-6860-9083,-,saiyo@akasaka.co.jp
株式会社エスピック,えすぴっく,白川満貴,http://www.spic.co.jp/,https://www.spic.co.jp/contactf/,3010601042726,1967年7月,-,未上場,80000000,2823140000,1,287,-,-,3月,ソフトウェアの受託開発やパッケージ販売およびアウトソーシングを行っている会社,コンサルティング業界の会社,ITコンサルティング業界の会社 ,人材業界の会社・IT業界の会社,その他業務請負業界の会社・システム開発業界の会社・システム受託開発業界の会社,システム導入支援,BtoB,未計算,東京都墨田区両国２丁目１０番１４号,130-0026,東京都,墨田区両国２丁目１０番１４号,03-5625-3820,-,-,-
東洋埠頭株式会社,とうようふとう,原匡史,http://www.toyofuto.co.jp/,https://www.toyofuto.co.jp/contact.cgi,7010001034865,1940年1月,-,東証１部,8260820000,28896000000,9,287,-,-,3月,倉庫施設における貨物の保管や港湾運送および自動車運送などを行う会社,運輸・物流業界の会社,倉庫運営業界の会社,運輸・物流業界の会社,一般貨物輸送業界の会社・海運業界の会社,在庫管理,BtoB,未計算,東京都中央区晴海１丁目８番８号,104-0053,東京都,中央区晴海１丁目８番８号,03-5560-2701,03-5560-2715,soumu@toyofuto.co.jp,-
株式会社アドテックエンジニアリング,あどてっくえんじにありんぐ,水野修,http://www.adtec.com/index.html,https://www.adtec.com/inquiry/,4010401034501,1983年10月,-,未上場,1661000000,12400000000,3,286,-,-,3月,プリント基板を作るための露光装置やFA装置の製造を行う会社,機械業界の会社,工作機械製造業界の会社,機械業界の会社,産業用ロボット・ファクトリーオートメーション製造業界の会社,機械器具設置工事（機械据付）・産業機械製造・精密機器加工・機械保守・メンテナンス,BtoB,未計算,東京都千代田区丸の内１丁目６番５号,100-0005,東京都,千代田区丸の内１丁目６番５号,03-6369-9800,03-6369-9803,sales@adtec-eng.co.jp,recruit@adtec-eng.co.jp
日興自動車株式会社,にっこうじどうしゃ,山本曻,http://nikkotaxi.co.jp/company/nikko_j/,-,3013301009466,1950年12月,-,未上場,10000000,1600000000,1,286,-,-,-,東京都でタクシーを運行する会社,運輸・物流業界の会社,タクシー業界の会社,未分類,未分類,観光タクシー運行,BtoC　BtoB,未計算,東京都豊島区池袋本町１丁目１２番１号,170-0011,東京都,豊島区池袋本町１丁目１２番１号,03-3984-6251,03-3984-6670,-,-
株式会社東洋経済新報社,とうようけいざいしんぽうしゃ,駒橋憲一,http://corp.toyokeizai.net/,http://corp.toyokeizai.net/contact/list/,1010001051874,1921年11月,-,未上場,100000000,12280000000,2,286,-,-,9月,「週刊東洋経済」「会社四季報」などの経済関連書籍の出版を行う会社,マスコミ業界の会社,電子書籍出版業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,ビジネス誌出版・電子書籍サイト運営,BtoB,未計算,東京都中央区日本橋本石町１丁目２番１号,103-0021,東京都,中央区日本橋本石町１丁目２番１号,03-3246-5551,-,database@toyokeizai.co.jp,saiyo@toyokeizai.co.jp
国際交通株式会社,こくさいこうつう,山野直也,http://www.kokusai-kotsu.com/,-,9010001150850,1950年9月,-,未上場,10000000,1643000000,1,286,-,-,3月,東京都で観光・送迎など幅広くタクシーサービスを手がける会社,運輸・物流業界の会社,タクシー業界の会社,未分類,未分類,ハイヤーサービス提供・観光タクシー運行,BtoB　BtoC,未計算,東京都北区志茂３丁目１番７号,115-0042,東京都,北区志茂３丁目１番７号,03-3901-1111,03-3903-6600,-,km-recruit@s.axol.jp
伊藤忠フィナンシャルマネジメント株式会社,いとうちゅうふぃなんしゃるまねじめんと,金子典生,https://www.itochu-fm.co.jp/,https://www.itochu-fm.co.jp/inquiry/,8010401002883,1983年4月,-,未上場,50000000,2900000000,2,285,-,-,3月,伊藤忠商事関連会社における経理サービスや財務サービスを行う会社,コンサルティング業界の会社,財務・監査コンサルティング業界,コンサルティング業界の会社,経営コンサルティング業界の会社・組織・人事コンサルティング業界,決済代行・外国為替証拠金取引（FX）・会計システムコンサルティング,BtoB,未計算,東京都港区北青山２丁目５番１号,107-0061,東京都,港区北青山２丁目５番１号,03-3497-8354,03-3497-7118,-,-
日本無機株式会社,にほんむき,金子正弘,https://www.nipponmuki.co.jp/,https://www.nipponmuki.co.jp/contact/,3010501032430,1939年6月,-,未上場,1323000000,11500000000,6,285,1,-,-,空気清浄分野で業界トップクラスの業績を誇る会社,アパレル・美容業界の会社,繊維加工・織布業界の会社,製造業界の会社,繊維製造業界の会社,ガラス繊維製造・ガラス繊維販売・フィルター製造・フィルター販売,BtoB,未計算,東京都台東区東上野５丁目１番５号,110-0015,東京都,台東区東上野５丁目１番５号,03-6860-7500,03-6860-7510,-,-
協和木材株式会社,きょうわもくざい,佐川広興,http://www.kyowamokuzai.co.jp/,http://www.kyowamokuzai.co.jp/autores/index.html,1380001010637,1973年6月,-,未上場,100000000,8500000000,1,285,3,-,4月,国産材製材で日本最大級を誇り、植林も積極的に行う会社,建設・工事業界の会社,木材系建材製造業界の会社,建設・工事業界の会社,注文型住宅建築業界の会社,木材製造・木材販売・伐採工事,BtoB,未計算,東京都江東区東陽５丁目３０番１３号東京原木会館,135-0016,東京都,江東区東陽５丁目３０番１３号東京原木会館,03-5857-5225,03-5857-5224,-,m.aoyama@kyowamokuzai.co.jp
浅野アタカ株式会社,あさのあたか,伊藤淳一,http://www.asanoes.co.jp/,-,7010501023962,1982年3月,-,未上場,100000000,3970000000,1,285,-,-,3月,水処理施設の維持管理などを行う会社,機械関連サービス業界の会社,プラントエンジニアリング業界の会社,未分類,未分類,活性炭（活性コークス）卸売・水処理施設運営・水処理施設管理,BtoB,未計算,東京都台東区北上野２丁目８番７号,111-0041,東京都,台東区北上野２丁目８番７号,03-5827-7051,03-5827-7058,soumu@asanoes.co.jp,-
酒井重工業株式会社,さかいじゅうこうぎょう,酒井一郎,https://www.sakainet.co.jp/,https://www.sakainet.co.jp/inquiry/inquiry1.html,1010401011081,1949年5月,-,東証１部,3191000000,18884129000,10,285,1,-,3月,道路舗装機械ならびに同部分品の製造・販売を行う会社,機械業界の会社,建設機械製造業界の会社,自動車・乗り物業界の会社,その他乗り物業界の会社,建設機械保守・メンテナンス・建設機械卸売・産業機械卸売・資格取得支援・産業機械製造・ローラー製造・セミナー運営・ローラー卸売・建設機械用部品製造・建設機械用部品卸売,BtoB,未計算,東京都港区芝大門１丁目４番８号,105-0012,東京都,港区芝大門１丁目４番８号,03-3434-3401,03-3434-3419,-,ge_affairs@sakainet.co.jp
