[検索条件]連絡先の有無：お問い合わせページあり.業界：小売業界の会社・自社型eコマース業界の会社・モール型eコマース業界の会社.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
ＳＢ　Ｃ＆Ｓ株式会社,えすびーしーあんどえす,溝口泰雄,https://cas.softbank.jp/,https://cas.softbank.jp/contact/form/maker/,3010401111111,2014年4月,-,未上場,500000000,362828000000,9,1770,-,-,3月,クラウドサービスの提供やECサイトの運営を行う会社,IT業界の会社,クラウド・フィンテック業界の会社,IT業界の会社・コンサルティング業界の会社・製造業界の会社・小売業界の会社,システム開発業界の会社・総合コンサルティング業界の会社・ソフトウェア専門商社業界の会社・電池製造業界の会社・自社型eコマース業界の会社・雑貨販売業界の会社,スマホ周辺機器・スマホアクセサリー卸売・スマホ周辺機器・スマホアクセサリー製造・建設業向けソフトウェア開発・ロボット製造・システムコンサルティング・教育コンサルティング・携帯機器・PC・カメラ用内蔵バッテリー卸売・携帯機器・PC・カメラ用内蔵バッテリー製造・二次電池・バッテリー（蓄電池・リチウムイオン電池等）卸売・ロボット販売・二次電池・バッテリー（蓄電池・リチウムイオン電池等）製造・オフィス向けソフトウェア開発・不動産業向けソフトウェア開発・スマホ周辺機器・スマホアクセサリー販売・システム導入支援・クラウドサービス提供,BtoC　BtoB,未計算,東京都港区東新橋１丁目９番２号,105-0021,東京都,港区東新橋１丁目９番２号,-,-,-,SBBGRP-cas-recruit-shinsotsu@g.softbank.co.jp
西川株式会社,にしかわ,西川康行,http://www.nishikawasangyo.co.jp/,http://www.nishikawasangyo.co.jp/contact/,1010001053631,1947年6月,-,未上場,100000000,-,6,1685,-,-,-,寝具や寝装品の製造および販売を行う会社,生活用品業界の会社,家具製造業界の会社,小売業界の会社・商社業界の会社・医療・福祉業界の会社,自社型eコマース業界の会社・その他専門商社業界の会社・医療機器・実験機器メーカー業界の会社・医療機器・器具専門商社業界の会社・介護用品・家庭用医療機器業界の会社,店舗デザイン・寝具（布団・シーツ・枕等）販売・介護用品卸売・介護用品販売・介護用品製造・インテリアコーディネート・タオル販売・タオル卸売・寝具（布団・シーツ・枕等）製造・タオル製造・寝具（布団・シーツ・枕等）卸売,BtoB　BtoC,未計算,東京都中央区日本橋富沢町８番８号,103-0006,東京都,中央区日本橋富沢町８番８号,03-3664-8161,-,-,-
株式会社マッシュスタイルラボ,まっしゅすたいるらぼ,近藤広幸,http://www.ms-lab.com,http://www.mash-holdings.com/contact/index.html,7011001069678,1999年11月,-,未上場,25000000,-,4,1643,-,-,-,「SNIDEL」「FRAY I.D」などのアパレルブランドの製造および販売を行う会社,小売業界の会社,レディースアパレルショップ業界の会社,小売業界の会社・アパレル・美容業界の会社,自社型eコマース業界の会社・メンズアパレルメーカー業界の会社・メンズアパレルショップ業界の会社・レディースアパレルメーカー業界の会社,かばん・バッグ販売・アクセサリー製造・靴販売・かばん・バッグ製造・アクセサリー販売,BtoC,未計算,東京都千代田区麹町５丁目７番地１,102-0083,東京都,千代田区麹町５丁目７番地１,03-5778-2165,03-5766-7630,-,recruit@mash-holdings.com
株式会社ヴィアックス,?ぃあっくす,林秀和,http://www.viax.co.jp/,http://www.viax.co.jp/privacy/privacy_toiawase.html,9011201000556,1973年8月,-,未上場,177425000,6105000000,7,1631,-,-,-,Web等を使用したダイレクトマーケティングや図書館の運営を行う会社,人材業界の会社,その他業務請負業界の会社,小売業界の会社,自社型eコマース業界の会社,Webマーケティング支援・キッチン用品販売・アロマ製品販売・靴下販売・健康食品販売・スキンケア用品販売・SEO対策・図書館運営,BtoB　BtoC,未計算,東京都中野区弥生町２丁目８番１５号,164-0013,東京都,中野区弥生町２丁目８番１５号,03-3299-6010,03-3299-6004,info@viax.co.jp,-
株式会社ポーラ,ぽーら,竹永美紀,http://www.pola.co.jp/company/outline/,https://net.pola.co.jp/beauty/products/em/enq/enq_form.php?qIds=BDdq5yzqckvI,8010701019339,1946年7月,-,未上場,110000000,150138000000,1,1621,2,4200,12月,婦人用の化粧品の製造および販売を行う会社,アパレル・美容業界の会社,化粧品製造業界の会社,小売業界の会社・生活用品業界の会社・アパレル・美容業界の会社・食品業界の会社,化粧品販売業界の会社・自社型eコマース業界の会社・トイレタリー製造業界の会社・エステサロン業界の会社・スキンケア製品製造業界の会社・健康食品業界の会社,スキンケア用品販売・アメニティ卸売・健康食品販売・スキンケア用品製造・化粧品販売,BtoC　BtoB,未計算,東京都品川区西五反田２丁目２番３号,141-0031,東京都,品川区西五反田２丁目２番３号,03-3494-7111,-,-,recruit@pola.co.jp
マルハニチロ株式会社,まるはにちろ,伊藤滋,https://www.maruha-nichiro.co.jp/home.html,https://www.maruha-nichiro.co.jp/corporate/contact/,2010601040697,1943年3月,"兼山嘉人[監査役/非常勤],  吉田昌志[監査役/常勤],  岩渕毅[常任監査役/常勤],  清水裕之[常任監査役/常勤],  川村融[常任監査役/常勤],  飯村北[取締役/非常勤],  中部由郎[取締役/非常勤],  粟山治[取締役常務執行役員],  池見賢[取締役常務執行役員],  田島正人[取締役専務執行役員],  中島昌之[取締役専務執行役員],  押久保直樹[取締役専務執行役員],  渡辺淳[取締役専務執行役員],  米岡潤一郎[取締役副社長執行役員/代表取締役],  伊藤滋[取締役社長/代表取締役], ",東証１部,20000000000,455283000000,19,1578,8,-,3月,マグロ漁業やカンパチの養殖漁業、水産物の加工や販売を行う会社,食品業界の会社,缶詰・レトルト・冷凍食品製造業界の会社,食品業界の会社・小売業界の会社,水産業界の会社・自社型eコマース業界の会社,ペットフード卸売・フリーズドライ食品製造・フリーズドライ食品販売・魚介類販売・水産加工品販売・練り製品（ちくわ・かまぼこ等）販売・水産加工品卸売・業務用食品卸売・インスタント・レトルト食品販売・缶詰食品製造・魚介類卸売・貝類販売・水産物卸売・水産物販売・冷凍食品卸売・インスタント・レトルト食品製造・冷凍食品販売・缶詰食品販売・業務用冷凍食品卸売・業務用食品製造・冷凍食品製造・水産加工品製造・インスタント・レトルト食品卸売・缶詰食品卸売・練り製品（ちくわ・かまぼこ等）卸売・練り製品（ちくわ・かまぼこ等）製造・養殖,BtoB　BtoC,未計算,東京都江東区豊洲３丁目２番２０号,135-8608,東京都,江東区豊洲３丁目２番２０号,03-6833-0826,-,-,saiyo@maruha-nichiro.co.jp
株式会社Ｆｒａｎｃｆｒａｎｃ,ふらんふらん,髙島郁夫,https://www.francfranc.co.jp/,https://www.francfranc.co.jp/contact,7011001070165,1990年7月,-,未上場,100000000,-,1,1571,-,127,1月,インテリア雑貨の販売および店舗の運営を行う会社,小売業界の会社,雑貨販売業界の会社,小売業界の会社,モール型eコマース業界の会社,インテリア製品販売・雑貨店運営・インテリア雑貨販売,BtoC,未計算,東京都渋谷区神宮前５丁目５３番６７号,150-0001,東京都,渋谷区神宮前５丁目５３番６７号,03-6419-3157,03-6419-3529,press@francfranc.co.jp,Francfranc_shinsotsu@saiyou-center.jp
株式会社チヨダ,ちよだ,澤木祥二,https://www.chiyodagrp.co.jp/,https://www.chiyodagrp.co.jp/mail/,1011301004381,1948年6月,-,東証１部,6893210000,90522000000,-,1476,-,1037,2月,靴を販売する「SHOE・PLAZA」「東京流通センター」などの運営を行う会社,小売業界の会社,レディースアパレルショップ業界の会社,小売業界の会社,モール型eコマース業界の会社・自社型eコマース業界の会社・メンズアパレルショップ業界の会社,靴販売,BtoC,未計算,東京都杉並区荻窪４丁目３０番１６号,167-8505,東京都,杉並区荻窪４丁目３０番１６号,03-3316-4131,-,-,-
株式会社ＢＡＫＥ,べいく,西尾修平,http://www.bake-jp.com/,http://www.bake-jp.com/contact/,1011001094608,2013年4月,-,未上場,100000000,-,2,1469,1,65,-,チーズタルトなどの菓子の製造や販売を行っている会社,食品業界の会社,洋菓子業界の会社,小売業界の会社,自社型eコマース業界の会社・モール型eコマース業界の会社,シュークリーム製造・洋菓子店運営・その他洋菓子販売・どら焼き製造・ケーキ販売・パイ製造・パイ販売・和菓子店運営・その他洋菓子製造・シュークリーム販売・どら焼き販売・ケーキ製造,BtoC,未計算,東京都港区白金台３丁目１９番１号興和白金台ビル,108-0071,東京都,港区白金台３丁目１９番１号興和白金台ビル,-,-,hello@bake.co.jp,-
ヱスビー食品株式会社,えすびーしょくひん,小形博行,https://www.sbfoods.co.jp/company/,https://mm.sbfoods.co.jp/m/contact,6010001034750,1940年4月,"鵜高利行[監査役],  松家元[監査役],  葛山康典[監査役],  寺尾隆一郎[監査役],  榊原光[監査役],  広瀬晴子[取締役],  谷修[取締役],  池村和也[取締役執行役員],  中西友[取締役常務執行役員/開発生産グループ担当],  谷脇一知[取締役/営業グループ担当],  島田和典[取締役常務執行役員/開発生産グループ担当兼品質保証室担当],  丹野好生[常務取締役/管理サポートグループ担当],  佐藤哲也[取締役副社長首席執行役員/兼情報統括担当役員],  山崎雅也[取締役議長],  山崎明裕[取締役会長],  荻原敏明[代表取締役],  小形博行[代表取締役社長/経営企画室担当], ",東証２部,1744000000,125431000000,20,1403,3,-,3月,「ゴールデンカレー」等の即席カレーやチューブ入り香辛料などの製造・販売を行う会社,食品業界の会社,調味料製造業界の会社,食品業界の会社・小売業界の会社,缶詰・レトルト・冷凍食品製造業界の会社・自社型eコマース業界の会社・モール型eコマース業界の会社,インスタント・レトルト食品販売・カレー粉販売・カレー粉製造・調味料販売・紅茶製造・ソース・たれ製造・香辛料・スパイス販売・紅茶販売・香辛料・スパイス製造・インスタント・レトルト食品製造・ソース・たれ販売,BtoC　BtoB,未計算,東京都中央区日本橋兜町１８番６号,103-0026,東京都,中央区日本橋兜町１８番６号,03-3668-0551,-,-,sb_saiyou@sbfoods.co.jp
株式会社ベルパーク,べるぱーく,西川猛,http://www.bellpark.co.jp/,https://www.bellpark.co.jp/contacts/other.html,7010001028883,1993年2月,-,JASDAQ,1148322429,93999788000,4,1399,-,-,12月,スマートフォンの販売や利用プランの契約などを行うキャリアショップの受託運営を手掛ける会社,通信業界の会社,携帯・通信回線販売代理店業界の会社,小売業界の会社・IT業界の会社,自社型eコマース業界の会社・Webサービス・アプリ運営業界の会社,スマホ・携帯電話販売・通信機器販売,BtoB　BtoC,未計算,東京都千代田区平河町１丁目４番１２号,102-0093,東京都,千代田区平河町１丁目４番１２号,03-3288-5211,03-3288-5288,privacy@bellpark.co.jp,-
ロハスミッション株式会社,ろはすみっしょん,西村公統,http://www.lohasmission.jp/index.html,http://www.lohasmission.jp/contact.html,8010601011107,1987年4月,-,未上場,100000000,-,1,1350,-,23,-,介護施設「だんらんの家」や学習塾「G-PAPILS」およびセミナーなどの運営を行う会社,医療・福祉業界の会社,高齢者向け福祉業界の会社,教育業界・人材業界の会社・エンタメ業界の会社・小売業界の会社・外食業界の会社,塾・受験予備校業界の会社・企業研修業界の会社・ホテル・旅館業界の会社・自社型eコマース業界の会社・和食・大衆料理業界の会社,学習塾運営・健康器具販売・健康食品販売・セミナー運営・書籍販売・DVD販売・医療機器販売・宿泊施設運営・経営セミナー運営・介護施設運営,BtoC　BtoB,未計算,東京都墨田区横網１丁目２番２８号,130-0015,東京都,墨田区横網１丁目２番２８号,03-5819-6610,03-5819-6620,-,-
