[検索条件]連絡先の有無：お問い合わせページあり.業界：コンサルティング業界の会社・Webマーケティング業界の会社.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
株式会社Ｊストリーム,じぇいすとりーむ,石松俊雄,http://www.stream.co.jp/,https://page.stream.co.jp/service_inquiry.html,4010401089388,1997年5月,"岩木六馬[監査役],  曽山誠[監査役],  諏訪原敦彦[監査役],  保住博史[常勤監査役],  宮野隆[取締役],  山田浩喜[取締役],  宮澤範充[取締役],  井上博文[取締役],  下總邦雄[取締役],  三山悟[取締役副社長],  石松俊雄[代表取締役社長],  白石清[取締役会長], ",東証マザーズ,2182370000,5251347000,4,268,-,-,3月,インターネットを通じ映像・音声コンテンツの配信を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,その他サービス業界の会社・IT業界の会社・エンタメ業界の会社・コンサルティング業界の会社,その他レンタル・リース業界の会社・情報セキュリティサービス業界の会社・映像・CM制作業界の会社・ソフトウェア専門商社業界の会社・Webマーケティング業界の会社・ITコンサルティング業界の会社 ・デジタルコンテンツ業界の会社・Web制作業界の会社,動画制作・撮影スタジオ運営・ネットワーク構築・ソフトウェア販売・ライブ配信サービス運営・Webコンサルティング・システム導入支援・Webメディア運営・Webマーケティング支援・音響機器レンタル・リース・Webサイト運営代行・動画配信サービス運営・セミナー運営,BtoB,未計算,東京都港区芝２丁目５番６号,105-0014,東京都,港区芝２丁目５番６号,03-5765-7000,03-5765-3520,-,saiyou@stream.co.jp
株式会社ブランジスタ,ぶらんじすた,岩本恵了,https://www.brangista.com/,https://www.brangista.com/inquiry/,4011001035708,2000年11月,-,東証マザーズ,1735000000,3394000000,8,264,-,-,9月,「旅色」「GOODA」などの無料電子雑誌の制作および発行を行う会社,マスコミ業界の会社,電子書籍出版業界の会社,IT業界の会社・その他サービス業界の会社・広告業界の会社・コンサルティング業界の会社,クラウド・フィンテック業界の会社・Web制作業界の会社・インターネット広告代理店業界の会社・システム開発業界の会社・Webマーケティング業界の会社,Webマーケティング支援・メールマガジン配信・翻訳ソフト開発・ECサイト構築・雑誌制作・SEO対策・ECサイト管理システム運営,BtoB　BtoC,未計算,東京都渋谷区桜丘町２０番４号ネクシィーズスクエアビル,150-0031,東京都,渋谷区桜丘町２０番４号ネクシィーズスクエアビル,03-6415-1183,03-3476-7877,info@brangista.com,-
ＧＭＯ　ＮＩＫＫＯ株式会社,じーえむおーにっこう,橋口誠,http://www.koukoku.jp/,https://www.koukoku.jp/contact/,8011001061766,2009年8月,-,未上場,100000000,-,3,250,-,-,-,Web広告に関するサービスを提供する会社,未分類,未分類,広告業界の会社・その他サービス業界の会社・コンサルティング業界の会社,インターネット広告代理店業界の会社・Web制作業界の会社・Webマーケティング業界の会社,Webコンサルティング・Webマーケティング支援,BtoB,未計算,東京都渋谷区桜丘町２６番１号,150-0031,東京都,渋谷区桜丘町２６番１号,-,03-5456-6651,-,-
株式会社ＥＴＥＲＮＡＬ,えたーなる,髙津嘉邦,http://e-fca.jp/,https://ubfb.f.msgs.jp/webapp/form/21002_ubfb_4/index.do,5140001028716,2005年7月,-,未上場,50000000,1773000000,5,230,-,-,5月,来店型保険ショップ「保険テラス」の運営を行う会社,金融業界の会社,保険代理店業界の会社,コンサルティング業界の会社・その他サービス業界の会社,経営コンサルティング業界の会社・デザイン業界の会社・Web制作業界の会社・Webマーケティング業界の会社・販売促進コンサルティング業界の会社,生命保険販売・損害保険販売・パンフレット制作・グラフィックデザイン・チラシ・フライヤー制作・営業コンサルティング・セミナー運営,BtoB　BtoC,未計算,東京都港区南青山４丁目２０番１９号,107-0062,東京都,港区南青山４丁目２０番１９号,078-241-4201,078-241-4211,info@e-fca.jp,-
株式会社エス・ケイ通信,えす・けいつうしん,廣瀨勝司,http://sk-t.com,http://sk-t.com/contact,9011001055874,2000年9月,-,未上場,30000000,10900000000,3,230,-,-,9月,Webマーケティングやポータルサイト運営を行う会社,コンサルティング業界の会社,Webマーケティング業界の会社,未分類,未分類,SEO対策・ポータルサイト運営・顧客管理システム開発・Webマーケティング支援,BtoB,未計算,東京都新宿区西新宿４丁目１５番３号住友不動産西新宿ビル３号館４階,160-0023,東京都,新宿区西新宿４丁目１５番３号住友不動産西新宿ビル３号館４階,03-5354-7927,03-5354-7928,c-support@sk-t.com,-
株式会社レッグス,れっぐす,内川淳一郎,http://www.legs.co.jp/,https://www.legs.co.jp/about/contact/,1011001025439,1988年3月,"小林元夫[監査役],  曲渕博史[監査役],  中矢猛[常勤監査役],  ジュラヴリョフ・オレグ[取締役],  園部洋士[取締役],  佐々木節夫[取締役],  福井康夫[取締役],  米山誠[専務取締役],  樋口一成[取締役副社長],  内川淳一郎[代表取締役社長], ",東証１部,350000000,14270317000,1,227,-,-,12月,ロゴやパッケージおよびプレミアム商品などの企画開発などによって企業のマーケティング活動を支援する会社,コンサルティング業界の会社,販売促進コンサルティング業界の会社,コンサルティング業界の会社・その他サービス業界の会社,Webマーケティング業界の会社・デザイン業界の会社,Webマーケティング支援・POP制作・ロゴデザイン・マーケティング支援・市場調査・パッケージ企画・ディスプレイ・ショーウィンドウデザイン・プロモーション企画,BtoB,未計算,東京都港区南青山２丁目２６番１号,107-0062,東京都,港区南青山２丁目２６番１号,03-3408-3090,03-3408-3402,-,-
株式会社ソルパック,そるぱっく,藤田勉,http://www.solpac.co.jp/,https://www.solpac.co.jp/contact,4010401033783,1997年9月,-,未上場,100000000,3590000000,3,225,-,-,3月,ビジネスAI「IBM Watson」の開発などを行う会社,IT業界の会社,システム開発業界の会社,人材業界の会社・コンサルティング業界の会社・IT業界の会社,その他業務請負業界の会社・ITコンサルティング業界の会社 ・企業研修業界の会社・Webマーケティング業界の会社・ITインフラ業界の会社・人材紹介業界の会社・製造業・技術系人材派遣業界の会社,基幹業務システム販売・セキュリティソフト販売・セキュリティソフト開発・エンジニア派遣,BtoB,未計算,東京都港区六本木４丁目１番４号,106-0032,東京都,港区六本木４丁目１番４号,03-3585-4616,03-3585-9190,privacy@solpac.co.jp,recruit@solpac.co.jp
豊國印刷株式会社,とよくにいんさつ,廣田浩二,http://toyokuni.tokyo,http://toyokuni.tokyo/contact/,7010001005627,1946年7月,-,未上場,30000000,-,2,222,-,-,-,デジタル製版や印刷を手掛ける会社,広告業界の会社,紙媒体印刷業界の会社,コンサルティング業界の会社・エンタメ業界の会社・広告業界の会社,Webマーケティング業界の会社・映像・CM制作業界の会社・その他印刷業界の会社,製本・日本語翻訳・冊子印刷,BtoB,未計算,東京都文京区目白台３丁目２９番１８号,112-0015,東京都,文京区目白台３丁目２９番１８号,03-3943-5377,03-3943-5647,-,-
株式会社マイクロアド,まいくろあど,渡辺健太郎,https://www.microad.co.jp/,https://www.microad.co.jp/contact/,5011001052933,2007年7月,-,未上場,470659800,11200000000,5,220,-,-,-,マーケティングプラットフォーム構築サービスの提供を手掛ける会社,コンサルティング業界の会社,経営コンサルティング業界の会社,コンサルティング業界の会社・その他サービス業界の会社・IT業界の会社,Webマーケティング業界の会社・調査・検査・研究業界の会社・Webサービス・アプリ運営業界の会社,Webマーケティング支援・マーケティング支援,BtoB,未計算,東京都渋谷区神泉町８番１６号,150-0045,東京都,渋谷区神泉町８番１６号,050-1746-3333,03-5428-3144,-,-
株式会社博報堂ＤＹホールディングス,はくほうどうでぃーわいほーるでぃんぐす,戸田裕一,http://www.hakuhodody-holdings.co.jp/,http://www.hakuhodody-holdings.co.jp/contact/,4010401051711,2003年10月,"太田建司[監査役],  山口勝之[監査役],  内田実[監査役],  足立輝男[監査役(常勤)],  星子音晴[監査役(常勤)],  服部暢達[取締役],  松田昇[取締役],  大森壽郎[取締役],  藤沼大輔[取締役],  落合寛司[取締役],  西村治[取締役執行役員],  西岡正紀[取締役執行役員/グループマネジメントサービス推進室長],  中谷吉孝[取締役常務執行役員],  今泉智幸[取締役常務執行役員],  松崎光正[取締役専務執行役員],  沢田邦彦[取締役副社長(代表取締役)],  戸田裕一[取締役社長(代表取締役)],  成田純治[取締役会長], ",東証１部,10300000000,33010000000,1,216,-,-,3月,電通に次ぐ日本第2位の広告代理店業界の会社,広告業界の会社,広告代理店業界の会社,コンサルティング業界の会社・広告業界の会社,Webマーケティング業界の会社・販売促進コンサルティング業界の会社・広告運用コンサルティング業界の会社・インターネット広告代理店業界の会社,Webマーケティング支援・広告制作・グループ会社運営・交通広告制作・マーケティング支援・プロモーション企画・屋外広告制作・雑誌広告制作・新聞広告制作,BtoB,未計算,東京都港区赤坂5丁目3番1号 赤坂Bizタワー,107-6320,東京都,港区赤坂5丁目3番1号 赤坂Bizタワー,03-6441-6248,-,-,-
株式会社バックステージ,ばっくすてーじ,井上英樹,https://www.stagegroup.jp/news/?res_id=1291029315-013282,https://www.stagegroup.jp/contact/,1010401084920,2009年11月,-,未上場,10000000,-,2,213,-,-,-,中小企業向けにWebサイトの制作を行う「All Internet」などを運営する会社,その他サービス業界の会社,Web制作業界の会社,コンサルティング業界の会社・広告業界の会社・IT業界の会社,Webマーケティング業界の会社・インターネット広告代理店業界の会社・Webサービス・アプリ運営業界の会社,SEO対策・Webコンサルティング,BtoB,未計算,東京都千代田区神田三崎町２丁目４番１号,101-0061,東京都,千代田区神田三崎町２丁目４番１号,03-3263-0219,03-3263-0217,-,-
株式会社オロ,おろ,川田篤,https://www.oro.com/ja/,https://www.oro.com/ja/contact/form.php?type=information,7013201012673,1999年1月,-,東証１部,1185000000,4187241000,5,208,-,-,12月,「ZAC Enterprise」「Reforma PSA」などのソフトウェアの開発などを行う会社,IT業界の会社,クラウド・フィンテック業界の会社,IT業界の会社・コンサルティング業界の会社,システム受託開発業界の会社・Webマーケティング業界の会社・システム開発業界の会社・ITコンサルティング業界の会社 ,Webマーケティング支援・ERP用ソフトウェア開発・データ分析・クラウドサービス提供・システム導入支援・ERPシステム構築・販売,BtoB,未計算,東京都目黒区目黒３丁目９番１号,153-0063,東京都,目黒区目黒３丁目９番１号,03-5724-7001,03-5724-7002,info@jp.oro.com,-
