[検索条件]従業員数：~5・5~10・10~20・20~50・50~300.連絡先の有無：お問い合わせページあり.業界：コンサルティング業界の会社・Webマーケティング業界の会社・広告運用コンサルティング業界の会社
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
ソウルドアウト株式会社,そうるどあうと,荒波修,http://www.sold-out.co.jp/,https://lp.sold-out.co.jp/contact?_ga=2.151091952.813496786.1513918853-365817223.1513918853,5010001129394,2009年12月,-,東証１部,596778900,15947765000,12,190,-,-,12月,企業のデジタルマーケティング支援やIT化支援およびHR支援などを手掛ける会社,コンサルティング業界の会社,Webマーケティング業界の会社,その他サービス業界の会社・IT業界の会社・人材業界の会社,Web制作業界の会社・Webサービス・アプリ運営業界の会社・企業研修業界の会社,採用支援・オンラインスクール運営・映像制作・Webマーケティング支援・広告制作・講師派遣・Webメディア運営,BtoB,未計算,東京都千代田区神田駿河台３丁目４番地,101-0062,東京都,千代田区神田駿河台３丁目４番地,050-1749-8000,03-6683-4633,info@sold-out.co.jp,g_saiyo@sold-out.co.jp
ネットイヤーグループ株式会社,ねっといやーぐるーぷ,石黒不二代,http://www.netyear.net/,https://www.netyear.net/contact/service/,5010401094866,1999年7月,"栗林正[取締役(監査等委員)],  古田利雄[取締役(監査等委員)],  塚原美一[取締役(監査等委員)],  芦澤美智子[取締役],  池田紀行[取締役],  播本孝[取締役/経理財務部長兼情報システム部長],  佐々木裕彦[取締役/オムニチャネルクラウド事業部長],  石黒不二代[代表取締役社長], ",東証マザーズ,570960000,3403531000,1,185,-,-,3月,デジタルトランスフォーメーションやデジタルマーケティング支援をするSIPS事業を手がける会社,コンサルティング業界の会社,販売促進コンサルティング業界の会社,IT業界の会社・人材業界の会社・コンサルティング業界の会社,システム開発業界の会社・企業研修業界の会社・Webマーケティング業界の会社,営業支援システム開発・プロモーション企画・ECサイト管理システム運営・Webマーケティング支援・企業内社員研修代行・データ分析・広告効果測定ツール制作・Webサイト運営代行・市場調査・ECサイト構築・マーケティング支援・メール配信システム開発,BtoB,未計算,東京都中央区銀座２丁目１５番２号,104-0061,東京都,中央区銀座２丁目１５番２号,03-6369-0500,03-6369-0501,info@netyear.net,-
ブランディングテクノロジー株式会社,ぶらんでぃんぐてくのろじー,木村裕紀,https://www.branding-t.co.jp/,https://www.branding-t.co.jp/contact/,2011001038472,2001年8月,-,東証マザーズ,156000000,4857440000,5,182,-,-,3月,中小企業向けにメディア制作やインターネット上のマーケティング支援を行う会社,コンサルティング業界の会社,Webマーケティング業界の会社,IT業界の会社・広告業界の会社・コンサルティング業界の会社,デジタルコンテンツ業界の会社・インターネット広告代理店業界の会社・Webサービス・アプリ運営業界の会社・販売促進コンサルティング業界の会社,SEO対策・Webメディア運営・Webマーケティング支援・データ分析・ブランディング・ARコンテンツ制作・VRコンテンツ制作・映像制作,BtoB,未計算,東京都渋谷区南平台町１５番１３号帝都渋谷ビル４階,150-0036,東京都,渋谷区南平台町１５番１３号帝都渋谷ビル４階,03-5457-1311,-,-,-
株式会社讀宣,よみせん,神初信之,https://www.yomisen.co.jp/,https://www.yomisen.co.jp/cgi-bin/inquiry/about_inquiry.pl,9120001067885,1966年10月,-,未上場,60000000,29900000000,9,180,-,-,-,新聞の折り込み広告や印刷サービス、マーケティングサービスなどを提供する会社,広告業界の会社,広告代理店業界の会社,広告業界の会社・コンサルティング業界の会社,紙媒体印刷業界の会社・広告運用コンサルティング業界の会社,ポスティング代行・新聞折り込み広告販売・市場調査・データプリントサービス提供・新聞広告販売,BtoB,未計算,大阪府大阪市北区野崎町５番９号,530-0055,大阪府,大阪市北区野崎町５番９号,06-6312-6301,-,-,-
グロースエクスパートナーズ株式会社,ぐろーすえくすぱーとなーず,渡邉伸一,https://www.gxp-group.co.jp/index.html,https://www.gxp-group.co.jp/contact/input,9010001118708,2008年7月,-,未上場,70500000,2476140000,3,180,-,-,8月,ITコンサルティングやシステム構築、ソフトウェアの開発支援などを行う会社,コンサルティング業界の会社,Webマーケティング業界の会社,IT業界の会社,システム受託開発業界の会社・ITインフラ業界の会社,Webシステム開発・ECサイト構築・ネットワーク構築・Webマーケティング支援,BtoB,未計算,東京都新宿区西新宿１丁目２６番２号,160-0023,東京都,新宿区西新宿１丁目２６番２号,03-5990-5423,03-5990-5424,-,-
株式会社サニーサイドアップグループ,さにーさいどあっぷぐるーぷ,次原悦子,http://www.ssu.co.jp/,https://www.ssu.co.jp/contact/,1011001044042,1985年7月,-,東証１部,538400590,6591551000,2,178,-,-,6月,プロモーションや戦略ブランディング等のマーケティング・コミュニケーションサービスを提供する会社,コンサルティング業界の会社,販売促進コンサルティング業界の会社,エンタメ業界の会社・外食業界の会社・コンサルティング業界の会社,スポーツ業界の会社・洋食・西洋料理業界の会社・イベント業界の会社・Webマーケティング業界の会社,Webマーケティング支援・企業PRプランニング・マーケティング支援・キャスティング業務・ブランディング・イベント企画・スポーツイベント企画・プロモーション企画,BtoB,未計算,東京都渋谷区千駄ヶ谷４丁目２３番５号ＪＰＲ千駄ヶ谷ビル,151-0051,東京都,渋谷区千駄ヶ谷４丁目２３番５号ＪＰＲ千駄ヶ谷ビル,03-6864-1234,03-5413-3052,-,-
株式会社電通マクロミルインサイト,でんつうまくろみるいんさいと,篠田徹也,https://www.dm-insight.jp,https://www.dm-insight.jp/contact/,5010001050773,1967年11月,-,未上場,360000000,5275000000,2,173,-,-,-,マーケティングリサーチの企画・実施・分析を行う専門会社,コンサルティング業界の会社,Webマーケティング業界の会社,その他サービス業界の会社,調査・検査・研究業界の会社,市場調査・データ分析・モニター調査・インタビュー調査,BtoB,未計算,東京都中央区銀座７丁目４番１７号,104-0061,東京都,中央区銀座７丁目４番１７号,03-3289-6711,-,-,saiyo@ml.dm-insight.jp
株式会社ＣＥホールディングス,しーいーほーるでぃんぐす,杉本惠昭,https://www.ce-hd.co.jp/,https://www.ce-hd.co.jp/contact/,8430001003331,1996年3月,-,東証１部,1136590000,9046000000,4,172,-,-,9月,電子カルテシステム「MI・RA・Is（ミライズ）」など医療機関向けのサービスを中心に行う会社,IT業界の会社,システム開発業界の会社,コンサルティング業界の会社・IT業界の会社・人材業界の会社,医療系コンサルティング業界の会社・Webマーケティング業界の会社・Webサービス・アプリ運営業界の会社・その他人材業界の会社・ITコンサルティング業界の会社 ,研究開発支援・システム導入支援・医療機関向けシステム開発・医療機関向けシステム販売・グループ会社運営・Webメディア運営,BtoB,未計算,北海道札幌市白石区平和通１５丁目北１番２１号,003-0029,北海道,札幌市白石区平和通１５丁目北１番２１号,011-861-1600,011-861-1510,-,jinji@csiinc.co.jp
株式会社オズマピーアール,おずまぴーあーる,八田祥孝,https://ozma.co.jp/,https://ozma.co.jp/contact/,6010401006259,1963年10月,-,未上場,21000000,2693000000,2,171,-,-,3月,地方自治体や企業および商業施設のPRに関するコンサルティングを行う会社,コンサルティング業界の会社,広告運用コンサルティング業界の会社,その他サービス業界の会社・マスコミ業界の会社・コンサルティング業界の会社・広告業界の会社・エンタメ業界の会社,調査・検査・研究業界の会社・書籍出版業界の会社・Webマーケティング業界の会社・企業展示会・販促イベント業界の会社・映像・CM制作業界の会社,新聞広告制作・マーケティング支援・企業PRプランニング・地域振興・テレビCM制作・雑誌広告制作,BtoB,未計算,東京都千代田区紀尾井町３番２３号,102-0094,東京都,千代田区紀尾井町３番２３号,03-4531-0229,-,-,-
ＦＵＪＩＴＳＵ　ＵＴ株式会社,ふじつうゆーてぃー,碇山洋一,https://www.fujitsu-ut.co.jp/,https://www.ut-g.co.jp/inquiry/index.html,9020001070107,1980年10月,-,未上場,50000000,5900000000,3,168,-,-,3月,Web制作やマーケティング支援およびドキュメントのデザインなどを行う会社,その他サービス業界の会社,Web制作業界の会社,コンサルティング業界の会社・その他サービス業界の会社,Webマーケティング業界の会社・デザイン業界の会社,Webマーケティング支援・広告制作・文章校正・プロモーション企画・グラフィックデザイン・カタログ制作・販促品（ノベルティ等）製作・販促品（ノベルティ等）卸売・映像制作・パンフレット制作,BtoB,未計算,東京都品川区東五反田１丁目１１番１５号,141-0022,東京都,品川区東五反田１丁目１１番１５号,044-754-4010,-,-,-
ＡＯＩ　ＴＹＯ　Ｈｏｌｄｉｎｇｓ株式会社,あおいてぃーわいおーほーるでぃんぐす,中江康人,http://aoityo.com/ja/index.html,https://ssl.swcms.net/aoityohdPublic/ja/inquiry/inquiry2.html,2010401129071,2017年1月,-,東証１部,5000000000,4180941000,1,166,-,-,12月,コンテンツの制作及びプロデュースを行うグループ企業の運営会社,エンタメ業界の会社,映像・CM制作業界の会社,その他サービス業界の会社・エンタメ業界の会社・コンサルティング業界の会社,Web制作業界の会社・イベント業界の会社・広告運用コンサルティング業界の会社,グループ会社運営・広告制作・映像制作,BtoB,未計算,東京都港区白金１丁目２７番６号,108-0072,東京都,港区白金１丁目２７番６号,03-6893-5005,-,-,-
ゲンダイエージェンシー株式会社,げんだいえーじぇんしー,山本正卓,http://www.gendai-a.co.jp/index.php,https://www.gendai-a.co.jp/contact/index.php,8010101001161,1995年4月,-,JASDAQ,751590000,10216000000,18,165,-,-,3月,新聞折込やインターネットメディア・マスメディアを利用した広告の企画や制作を行う会社,広告業界の会社,広告代理店業界の会社,コンサルティング業界の会社・IT業界の会社・広告業界の会社,広告運用コンサルティング業界の会社・Webサービス・アプリ運営業界の会社・インターネット広告代理店業界の会社,Webマーケティング支援・屋外広告制作・テレビCM制作・Webメディア運営・広告配信サービス運営・広告制作・マーケティング支援・プロジェクションマッピング・新聞広告制作,BtoB,未計算,東京都新宿区西新宿３丁目２０番２号,163-1429,東京都,新宿区西新宿３丁目２０番２号,03-5308-9888,03-3379-9555,-,saiyo@biz.gendai-a.co.jp
